ID,cell,AbsoluteC
FPGS3mNeuron,Neuron,0.5410015489987527
FPGS4mNeuron,Neuron,0.5412816152313312
FPGS5mNeuron,Neuron,0.54048667837593
FPGS6mNeuron,Neuron,0.5410015323433257
FPGS7mNeuron,Neuron,0.5407310130235632
FPGS8mNeuron,Neuron,0.5409410761974985
FPGS9mNeuron,Neuron,0.5410015489701965
FPGSmNeuron,Neuron,0.5505641080121015
FTHFLmNeuron,Neuron,0.05967342779597666
FUMSO3tmNeuron,Neuron,7.943541625523332e-4
FUMSO4tmNeuron,Neuron,8.599386909725103e-4
FUMTSULtmNeuron,Neuron,7.318046769715685e-4
FUMmNeuron,Neuron,0.1371330415219646
FUMtmNeuron,Neuron,0.029962936185275343
Fe2tNeuron,Neuron,0.003335587349390791
G5SDymNeuron,Neuron,0.4978263353842039
G6PDH2rNeuron,Neuron,0.09925106884690986
GCALDDmNeuron,Neuron,0.5640901481784618
GCC2amNeuron,Neuron,0.5019882766086455
GCC2bimNeuron,Neuron,0.0026296625280004984
GCC2cmNeuron,Neuron,0.4963709743252846
GCCamNeuron,Neuron,0.5019882766086454
GCCbimNeuron,Neuron,0.002629662527992032
GCCcmNeuron,Neuron,0.49637097432528526
GGNGNeuron,Neuron,0.058779433034316764
GHMT2rmNeuron,Neuron,0.1700391814596312
GHMT3mNeuron,Neuron,0.478671777617851
GLACOmNeuron,Neuron,0.5640901481784615
GLBRANNeuron,Neuron,0.007591415423215129
GLCt1rNeuron,Neuron,0.001255322493445252
GLDBRANNeuron,Neuron,0.004123710201497101
GLGNS1Neuron,Neuron,0.06019271162832334
GLNtN1Neuron,Neuron,0.16361127096976155
GLNtmNeuron,Neuron,0.001398398586303267
GLU5KmNeuron,Neuron,0.03729707616451408
GLUDxmNeuron,Neuron,0.5841244864722208
GLUDymNeuron,Neuron,0.5729505665861011
GLUNmNeuron,Neuron,0.2033362140398508
GLUTCOADHmNeuron,Neuron,0.552366320236482
GLUVESSECNeuron,Neuron,0.09346448288755069
GLUt2mNeuron,Neuron,0.6304328142304267
GLYATmNeuron,Neuron,0.019588749403637477
GLYCLTDymNeuron,Neuron,0.47918819003556123
GLYCtNeuron,Neuron,0.00399999058829976
GLYCtmNeuron,Neuron,0.020337825926718206
GLYKmNeuron,Neuron,0.5077710986146379
GLYOXmNeuron,Neuron,0.5581049891155441
GLYtmNeuron,Neuron,0.001102717028805997
GNDNeuron,Neuron,0.0048884845832350395
GTHOmNeuron,Neuron,0.48445835401849874
GTHPmNeuron,Neuron,0.13686692883703527
H2CO3DmNeuron,Neuron,0.1869776432815915
H2O2tNeuron,Neuron,0.001070839925927226
H2O2tmNeuron,Neuron,4.7124999378399794e-4
H2OtNeuron,Neuron,0.003914582239344901
H2OtmNeuron,Neuron,0.18838184158576107
HACD1mNeuron,Neuron,0.5045135977497788
HACD9mNeuron,Neuron,0.5038131289639849
HBZOPT10mNeuron,Neuron,0.03313537492214735
HCO3EmNeuron,Neuron,0.5740273452670858
HIBDmNeuron,Neuron,0.49775816255392447
HMBSNeuron,Neuron,0.004759648053337616
HMGCOASimNeuron,Neuron,0.5874215963533078
HMGLmNeuron,Neuron,0.003576534464235273
HPROxmNeuron,Neuron,0.4958508912171111
HtNeuron,Neuron,0.15291740699342776
HtmNeuron,Neuron,0.6077318013561874
HtrnsEXNeuron,Neuron,0.15293736375651737
ICDHxmNeuron,Neuron,0.10171035154090746
ICDHyrmNeuron,Neuron,0.05411615186232681
ILETANeuron,Neuron,0.00515972089133144
ILETAmNeuron,Neuron,0.01038023903706182
ILEt5mNeuron,Neuron,7.225954217090793e-4
ILEtecNeuron,Neuron,4.195167547338299e-4
IMACTDmNeuron,Neuron,0.5640901481784628
ITCOAL1mNeuron,Neuron,0.04030549448316609
ITCOALmNeuron,Neuron,0.06507424109748225
Kt1rNeuron,Neuron,0.0013624347672076382
KtNeuron,Neuron,0.001362434767406378
LLACt2rNeuron,Neuron,0.15291740699343168
LLACtmNeuron,Neuron,0.6077318013561871
LCADiDmNeuron,Neuron,0.5640901481784628
LCADimNeuron,Neuron,0.5640901481784629
LCYSTATmNeuron,Neuron,0.011523159242579522
LDHLNeuron,Neuron,0.058957893247200265
LDHLmNeuron,Neuron,0.5033753932113674
LEUTANeuron,Neuron,0.005159720896557518
LEUTAmNeuron,Neuron,0.010380300415121588
LEUt5mNeuron,Neuron,7.225954252565882e-4
LEUtecNeuron,Neuron,4.195167582458413e-4
LSOProdNeuron,Neuron,0.02209809401971122
LYStiDFNeuron,Neuron,0.0019757220728015773
LYStmNeuron,Neuron,0.61506710167967
MALSO3tmNeuron,Neuron,9.263293452966139e-4
MALSO4tmNeuron,Neuron,7.132165608142017e-4
MALTSULtmNeuron,Neuron,7.282932483435822e-4
MALtmNeuron,Neuron,0.03573722860036535
MCCCrmNeuron,Neuron,0.531751099769149
MDHNeuron,Neuron,0.06087333566895355
MDHmNeuron,Neuron,0.4914749730450499
ME2mNeuron,Neuron,0.05764621063984694
MECOALmNeuron,Neuron,0.065074241097483
MECOAS1mNeuron,Neuron,0.040305494483162514
MGCHrmNeuron,Neuron,0.14975057639416087
MMCDmNeuron,Neuron,0.4985664771756409
MMEmNeuron,Neuron,0.00179754262722714
MMMmNeuron,Neuron,4.943253008053067e-4
MMSAD1mNeuron,Neuron,0.11461125228282736
MMSAD3mNeuron,Neuron,0.10744028030238084
MTDNAdpolymNeuron,Neuron,0.5677606404909207
MTDNAploymNeuron,Neuron,0.004210507549726912
MTHFCmNeuron,Neuron,0.5643632201878466
MTHFDmNeuron,Neuron,0.017135231588943086
"NABTNOmNeuron",Neuron,0.5640901481784633
"NACASPtNeuron",Neuron,0.04855338380179293
"NACASPtmNeuron",Neuron,0.05977559892614053
NDPK10mNeuron,Neuron,0.028644081943763826
NDPK1Neuron,Neuron,0.0018678148662222868
NDPK1mNeuron,Neuron,0.03135872016120427
NDPK2mNeuron,Neuron,0.028644081943761827
NDPK3mNeuron,Neuron,0.03197518224701224
NDPK4mNeuron,Neuron,0.028888604607188853
NDPK5mNeuron,Neuron,0.02888860460718961
NDPK6mNeuron,Neuron,0.03230444540072557
NDPK7mNeuron,Neuron,0.028888604607198897
NDPK8mNeuron,Neuron,0.02894909632357431
NDPK9mNeuron,Neuron,0.028644081943761085
NH3tmNeuron,Neuron,0.6271073307227965
NH4t3rNeuron,Neuron,0.1541265019139665
NMNATmNeuron,Neuron,0.5323391403153757
NNATmNeuron,Neuron,0.503671321574746
NTD1mNeuron,Neuron,0.22127107178114713
NTD2mNeuron,Neuron,0.2116579705145641
NTD5mNeuron,Neuron,0.20283015813825797
NaEXNeuron,Neuron,0.0010556609401187573
NaKtNeuron,Neuron,0.11211170617888826
O2StNeuron,Neuron,7.251630097171057e-4
O2StmNeuron,Neuron,0.014335336425558598
O2tNeuron,Neuron,0.001268019598709226
O2tmNeuron,Neuron,0.020382595222447186
OCOAT1mNeuron,Neuron,0.0028380311031827323
OIVD1mNeuron,Neuron,0.10721773521274974
OIVD2mNeuron,Neuron,0.10719230883904003
OIVD3mNeuron,Neuron,0.10719263088888269
ORNTArmNeuron,Neuron,0.017571129393331143
ORNt3mNeuron,Neuron,0.6103883836358243
ORNt4mNeuron,Neuron,0.6105744199969895
ORNtiDFNeuron,Neuron,0.0019391547074441783
P45011A1mNeuron,Neuron,0.5776445664925018
P5CDmNeuron,Neuron,0.5994693582358656
PCFLOPmNeuron,Neuron,0.09051099630546272
PCREATtmdiffirNeuron,Neuron,0.0030688742818861577
PDHmNeuron,Neuron,0.10393942802370428
PEFLIPNeuron,Neuron,0.09294357733571548
PEFLIPmNeuron,Neuron,0.09492023425833028
