ID,gene,cell
25VITD3Hm,1594,Astrocyte
25VITD3Hm,1594,Astrocyte
25VITD3Hm,1591,Astrocyte
2AMADPTm,89874,Astrocyte
2AMADPTm,89874,Astrocyte
2OXOADOXm,4967,Astrocyte
2OXOADOXm,1738,Astrocyte
2OXOADOXm,4967,Astrocyte
2OXOADOXm,1743,Astrocyte
2OXOADOXm,8050,Astrocyte
2OXOADOXm,8050,Astrocyte
2OXOADOXm,1738,Astrocyte
2OXOADOXm,4967,Astrocyte
2OXOADOXm,1743,Astrocyte
2OXOADPTm,89874,Astrocyte
2OXOADPTm,89874,Astrocyte
2OXOADPTm,89874,Astrocyte
2OXOADPTm,89874,Astrocyte
34HPLFM,,Astrocyte
3AIBTm,18,Astrocyte
3AIBTm,18,Astrocyte
3AIBTm,64902,Astrocyte
3AIBTm,18,Astrocyte
3AIBt,18,Astrocyte
3AIBtm,18,Astrocyte
3AIBtm,18,Astrocyte
3AIBtm,64902,Astrocyte
3AIBtm,18,Astrocyte
3AIBtm,18.1,Astrocyte
3AIBtm,18.2,Astrocyte
3DPHBH1,,Astrocyte
3DPHBH2,,Astrocyte
3HBCDm,55268,Astrocyte
3HBCDm,55268,Astrocyte
3HBCOAHLm,26275,Astrocyte
3HBCOAHLm,26275,Astrocyte
3SALAASPm,10165,Astrocyte
3SALAASPm,8604,Astrocyte
3SALAASPm,10165,Astrocyte
3SALAASPm,8604,Astrocyte
3SALATAim,2805,Astrocyte
3SALATAim,2806,Astrocyte
3SALATAim,2806,Astrocyte
3SALATAim,2806,Astrocyte
3SALATAim,2806,Astrocyte
3SALATAim,2806,Astrocyte
3SALATAim,2806,Astrocyte
3SPYRSPm,,Astrocyte
3SPYRSPm,,Astrocyte
4ABUTtm,,Astrocyte
4HBZCOAFm,,Astrocyte
4HBZFm,,Astrocyte
4HGLSDm,8659,Astrocyte
4HGLSDm,8659,Astrocyte
4HGLSDm,8659,Astrocyte
4HGLSDm,8659,Astrocyte
4HGLSDm,8659,Astrocyte
4HGLSDm,8659,Astrocyte
5AOPtm,,Astrocyte
5AOPtm,,Astrocyte
5HOXINDACTOXm,8659,Astrocyte
5HOXINDACTOXm,219,Astrocyte
5HOXINDACTOXm,217,Astrocyte
5HOXINDACTOXm,8659,Astrocyte
5HOXINDACTOXm,8659,Astrocyte
5HOXINDACTOXm,219,Astrocyte
5HOXINDACTOXm,217,Astrocyte
5THFtm,,Astrocyte
6DHFtm,,Astrocyte
6THFtm,,Astrocyte
7DHFtm,,Astrocyte
7THFtm,,Astrocyte
AACOAT,65985,Astrocyte
AACOAT,65985,Astrocyte
AACTOOR,8639,Astrocyte
AACTOOR,8639,Astrocyte
AACTtm,,Astrocyte
AASAD3m,60496,Astrocyte
AASAD3m,501,Astrocyte
AATAi,51166,Astrocyte
AATAi,51166,Astrocyte
AATAi,51166,Astrocyte
ABTArm,18,Astrocyte
ABTArm,18,Astrocyte
ABTArm,18,Astrocyte
ABUTt2r,206358,Astrocyte
ABUTt2r,206358,Astrocyte
ACACT10m,38,Astrocyte
ACACT10m,10449,Astrocyte
ACACT10m,3032,Astrocyte
ACACT10m,38,Astrocyte
ACACT1r,38,Astrocyte
ACACT1r,3032,Astrocyte
ACACT1r,3030,Astrocyte
ACACT1r,39,Astrocyte
ACACT1r,38,Astrocyte
ACACT1r,39,Astrocyte
ACACT1r,3030,Astrocyte
ACACT1r,3032,Astrocyte
ACACT1rm,38,Astrocyte
ACACT1rm,3032,Astrocyte
ACACT1rm,3030,Astrocyte
ACACT1rm,38,Astrocyte
ACACT1rm,3030,Astrocyte
ACACT1rm,3032,Astrocyte
ACACT1rm,38,Astrocyte
ACACT1rm,3032,Astrocyte
ACACT1rm,3030,Astrocyte
ACACT1rm,39,Astrocyte
ACACT1rm,38,Astrocyte
ACACT1rm,3030,Astrocyte
ACACT1rm,3032,Astrocyte
ACACt2,9194,Astrocyte
ACACt2,6566,Astrocyte
ACACt2,6566,Astrocyte
ACACt2,9194,Astrocyte
ACACt2m,6566,Astrocyte
ACACt2m,6566,Astrocyte
ACACt2m,6566,Astrocyte
ACACt2m,9194,Astrocyte
ACACt2m,6566,Astrocyte
ACACt2m,6566,Astrocyte
ACACt2m,6566,Astrocyte
ACALDt,,Astrocyte
ACALDtm,,Astrocyte
ACALDtm,,Astrocyte
ACCOALm,84532,Astrocyte
ACCOALm,79611,Astrocyte
ACCOALm,84532,Astrocyte
ACCOALm,84532,Astrocyte
ACCOALm,79611,Astrocyte
ACCOALm,55902,Astrocyte
ACCOALm,55902,Astrocyte
ACCOALm,84532,Astrocyte
ACOAD10m,34,Astrocyte
ACOAD10m,36,Astrocyte
ACOAD10m,34,Astrocyte
ACOAD10m,36,Astrocyte
ACOAD1fm,34,Astrocyte
ACOAD1fm,36,Astrocyte
ACOAD1fm,35,Astrocyte
ACOAD1fm,80724,Astrocyte
ACOAD1fm,27034,Astrocyte
ACOAD1fm,84129,Astrocyte
ACOAD1fm,28976,Astrocyte
ACOAD1fm,34,Astrocyte
ACOAD1fm,36,Astrocyte
ACOAD1fm,28976,Astrocyte
ACOAD1fm,80724,Astrocyte
ACOAD1fm,27034,Astrocyte
ACOAD8m,3712,Astrocyte
ACOAD8m,3712,Astrocyte
ACOAD9m,34,Astrocyte
ACOAD9m,27034,Astrocyte
ACOAD9m,34,Astrocyte
ACOAD9m,27034,Astrocyte
ACONTm,50,Astrocyte
ACONTm,48,Astrocyte
ACONTm,50,Astrocyte
ACONTm,50,Astrocyte
ACONTm,48,Astrocyte
ACONTm,3658,Astrocyte
ACONTm,50,Astrocyte
ACRNtm,788,Astrocyte
ACRNtm,788,Astrocyte
ACSm,84532,Astrocyte
ACSm,160728,Astrocyte
ACSm,84532,Astrocyte
ACSm,6818,Astrocyte
ACSm,84532,Astrocyte
ACSm,65985,Astrocyte
ACSm,55902,Astrocyte
ACSm,55902,Astrocyte
ACSm,438,Astrocyte
ACSm,160728,Astrocyte
ACSm,84532,Astrocyte
ACt2m,6566,Astrocyte
ACt2m,6566,Astrocyte
ACt2r,9123,Astrocyte
ACt2r,9194,Astrocyte
ACt2r,6566,Astrocyte
ACt2r,23539,Astrocyte
ACt2r,682,Astrocyte
ACt2r,6566,Astrocyte
ACt2r,9194,Astrocyte
ACt2r,9123,Astrocyte
ADCim,,Astrocyte
ADK1,204,Astrocyte
ADK1,205,Astrocyte
ADK1,205,Astrocyte
ADK1,204,Astrocyte
ADK1,205,Astrocyte
ADK1,204,Astrocyte
ADK1,26289,Astrocyte
ADK1,26289,Astrocyte
ADK1,122481,Astrocyte
ADK1,203,Astrocyte
ADK1,203,Astrocyte
ADK1,26289,Astrocyte
ADK1,205,Astrocyte
ADK1,204,Astrocyte
ADK1m,204,Astrocyte
ADK1m,205,Astrocyte
ADK1m,205,Astrocyte
ADK1m,204,Astrocyte
ADK1m,205,Astrocyte
ADK1m,204,Astrocyte
ADK1m,205,Astrocyte
ADK1m,204,Astrocyte
ADK1m,204,Astrocyte
ADK1m,205,Astrocyte
ADK1m,205,Astrocyte
ADK1m,204,Astrocyte
ADK1m,205,Astrocyte
ADK1m,204,Astrocyte
ADK1m,26289,Astrocyte
ADK1m,26289,Astrocyte
ADK1m,122481,Astrocyte
ADK1m,203,Astrocyte
ADK1m,205,Astrocyte
ADK1m,204,Astrocyte
ADK3m,26289,Astrocyte
ADK3m,26289,Astrocyte
ADK3m,50808,Astrocyte
ADK3m,205,Astrocyte
ADK3m,50808,Astrocyte
ADK3m,50808,Astrocyte
ADK3m,205,Astrocyte
ADK3m,50808,Astrocyte
ADPRDPm,11164,Astrocyte
ADPRDPm,53343,Astrocyte
ADPRDPm,53343,Astrocyte
ADPRDPm,53343,Astrocyte
ADPRDPm,53343,Astrocyte
ADPRDPm,11164,Astrocyte
ADPRDPm,53343,Astrocyte
ADPRDPm,56985,Astrocyte
ADPRDPm,7226,Astrocyte
AGMTm,79814,Astrocyte
AGMTm,79814,Astrocyte
AGMTm,79814.1,Astrocyte
AGPRim,5832,Astrocyte
AGPRim,5832,Astrocyte
AGTim,64902,Astrocyte
AGTim,64850,Astrocyte
AGTim,64850,Astrocyte
AKGDm,4967,Astrocyte
AKGDm,1738,Astrocyte
AKGDm,4967,Astrocyte
AKGDm,1743,Astrocyte
AKGDm,8050,Astrocyte
AKGDm,8050,Astrocyte
AKGDm,1738,Astrocyte
AKGDm,4967,Astrocyte
AKGDm,1743,Astrocyte
AKGDm,4967,Astrocyte
AKGDm,1738,Astrocyte
AKGDm,8050,Astrocyte
AKGDm,1743,Astrocyte
AKGDm,4967,Astrocyte
AKGDm,4967,Astrocyte
AKGMALtm,1468,Astrocyte
AKGMALtm,8402,Astrocyte
AKGMALtm,8402,Astrocyte
ALASm,212,Astrocyte
ALASm,23464,Astrocyte
ALASm,211,Astrocyte
ALASm,211,Astrocyte
ALASm,23464,Astrocyte
ALASm,211,Astrocyte
ALASm,212,Astrocyte
ALASm,23464,Astrocyte
ALASm,211,Astrocyte
ALASm,211,Astrocyte
ALASm,211,Astrocyte
ALASm,212,Astrocyte
ALCD2if,124,Astrocyte
ALCD2if,126,Astrocyte
ALCD2if,130,Astrocyte
ALCD2if,127,Astrocyte
ALCD2if,131,Astrocyte
ALCD2if,128,Astrocyte
ALCD2if,137872,Astrocyte
ALCD2if,125,Astrocyte
ALCD2if,284273,Astrocyte
ALCD2if,284273,Astrocyte
ALCD2if,126,Astrocyte
ALCD2if,124,Astrocyte
ALCD2if,128,Astrocyte
ALCD2if,284273,Astrocyte
ALCD2if,137872,Astrocyte
ALCD2yf,10327,Astrocyte
ALCD2yf,10327,Astrocyte
ALCD2yf,10327,Astrocyte
ALCD2yf,10327,Astrocyte
ALCD2yf,10327,Astrocyte
ALCD2yf,10327,Astrocyte
ALDD20xm,8659,Astrocyte
ALDD20xm,8659,Astrocyte
ALDD20xm,8854,Astrocyte
ALDD20xm,8854,Astrocyte
ALDD20xm,501,Astrocyte
ALDD20xm,224,Astrocyte
ALDD20xm,223,Astrocyte
ALDD20xm,8854,Astrocyte
ALDD20xm,216,Astrocyte
ALDD20xm,219,Astrocyte
ALDD20xm,217,Astrocyte
ALDD20xm,8659,Astrocyte
ALDD20xm,219,Astrocyte
ALDD20xm,217,Astrocyte
ALDD20xm,8659,Astrocyte
ALDD20xm,8659,Astrocyte
ALDD20xm,219,Astrocyte
ALDD20xm,217,Astrocyte
ALDD20xm,217,Astrocyte
ALDD20xm,219,Astrocyte
ALDD20xm,223,Astrocyte
ALDD20xm,224,Astrocyte
ALDD20xm,501,Astrocyte
ALDD20xm,8659,Astrocyte
ALDD20xm,8659,Astrocyte
ALDD20xm,219,Astrocyte
ALDD20xm,217,Astrocyte
ALDD20xm,8659,Astrocyte
ALDD20xm,219,Astrocyte
ALDD20xm,217,Astrocyte
ALDD20xm,8659,Astrocyte
ALDD20xm,8659,Astrocyte
ALDD20xm,219,Astrocyte
ALDD20xm,217,Astrocyte
ALDD20xm,217,Astrocyte
ALDD20xm,219,Astrocyte
ALDD20xm,223,Astrocyte
ALDD20xm,224,Astrocyte
ALDD20xm,501,Astrocyte
ALDD2x,221,Astrocyte
ALDD2x,220,Astrocyte
ALDD2x,218,Astrocyte
ALDD2x,222,Astrocyte
ALDD2x,8854,Astrocyte
ALDD2x,8854,Astrocyte
ALDD2x,501,Astrocyte
ALDD2x,224,Astrocyte
ALDD2x,223,Astrocyte
ALDD2x,8854,Astrocyte
ALDD2x,216,Astrocyte
ALDD2x,219,Astrocyte
ALDD2x,217,Astrocyte
ALDD2x,219,Astrocyte
ALDD2x,217,Astrocyte
ALDD2x,223,Astrocyte
ALDD2x,224,Astrocyte
ALDD2x,501,Astrocyte
ALDD2x,8854,Astrocyte
ALDD2x,220,Astrocyte
ALDD2x,216,Astrocyte
ALDD2xm,219,Astrocyte
ALDD2xm,217,Astrocyte
ALDD2xm,219,Astrocyte
ALDD2xm,217,Astrocyte
ALDD2xm,219,Astrocyte
ALDD2xm,217,Astrocyte
ALDD2xm,218,Astrocyte
ALDD2xm,221,Astrocyte
ALDD2xm,222,Astrocyte
ALDD2xm,221,Astrocyte
ALDD2xm,220,Astrocyte
ALDD2xm,218,Astrocyte
ALDD2xm,222,Astrocyte
ALDD2xm,8854,Astrocyte
ALDD2xm,8854,Astrocyte
ALDD2xm,501,Astrocyte
ALDD2xm,224,Astrocyte
ALDD2xm,223,Astrocyte
ALDD2xm,8854,Astrocyte
ALDD2xm,216,Astrocyte
ALDD2xm,219,Astrocyte
ALDD2xm,217,Astrocyte
ALDD2xm,219,Astrocyte
ALDD2xm,217,Astrocyte
ALDD2xm,219,Astrocyte
ALDD2xm,217,Astrocyte
ALDD2xm,218,Astrocyte
ALDD2xm,221,Astrocyte
ALDD2xm,222,Astrocyte
ALDD2y,221,Astrocyte
ALDD2y,218,Astrocyte
ALDD2y,222,Astrocyte
ALDD2y,8854,Astrocyte
ALDD2y,8854,Astrocyte
ALDD2y,224,Astrocyte
ALDD2y,223,Astrocyte
ALDD2y,8854,Astrocyte
ALDD2y,219,Astrocyte
ALDD2y,223,Astrocyte
ALDD2y,224,Astrocyte
ALDD2y,8854,Astrocyte
ALDD2y,218,Astrocyte
ALDD2y,222,Astrocyte
ALDD2y,221,Astrocyte
ALDD2y,219,Astrocyte
ALDD2y,223,Astrocyte
ALDD2y,8854,Astrocyte
ALDD2y,8854,Astrocyte
ALDD2y,224,Astrocyte
ALDD2y,8854,Astrocyte
ALDD2y,218,Astrocyte
ALDD2y,221,Astrocyte
ALDD2y,222,Astrocyte
ALR,231,Astrocyte
ALR,10327.2,Astrocyte
ALR,8574.1,Astrocyte
ALR,10327.1,Astrocyte
ALR,231.1,Astrocyte
AMETt2m,115286,Astrocyte
AMETt2m,115286,Astrocyte
AMETt2m,115286,Astrocyte
AMETt2m,115286,Astrocyte
AMETt2m,115286,Astrocyte
AMETt2m,115286,Astrocyte
AMETt2m,115286,Astrocyte
AMETt2m,115286,Astrocyte
AOBUTDsm,,Astrocyte
APAT2rm,18,Astrocyte
APAT2rm,18,Astrocyte
APAT2rm,18,Astrocyte
APOCLYSBTNPm,,Astrocyte
APOCLYSBTNPm,,Astrocyte
APOCFm,,Astrocyte
APOCFm,,Astrocyte
ARGDCm,113451,Astrocyte
ARGDCm,113451,Astrocyte
ARGDCm,113451,Astrocyte
ARGLYSex,6520,Astrocyte
ARGLYSex,9057,Astrocyte
ARGLYSex,9057,Astrocyte
ARGLYSex,6520,Astrocyte
ARGtiDF,6541,Astrocyte
ARGtiDF,84889,Astrocyte
ARGtm,83884,Astrocyte
ARGtm,10166,Astrocyte
ARGtm,83884,Astrocyte
ARGtm,83884,Astrocyte
ARGtm,10166,Astrocyte
ASNNm,80150,Astrocyte
ASNNm,80150,Astrocyte
ASNt4,11254,Astrocyte
ASNt4,57393,Astrocyte
ASNt4,59272,Astrocyte
ASNt4,54407,Astrocyte
ASNt4,340024,Astrocyte
ASNt4,81539,Astrocyte
ASNt4,55089,Astrocyte
ASNt4,11254,Astrocyte
ASNt4,81539,Astrocyte
ASNt4,54407,Astrocyte
ASNt4,54407,Astrocyte
ASNt4,11254,Astrocyte
ASNt4,81539,Astrocyte
ASNt4,55089,Astrocyte
ASNt4,340024,Astrocyte
ASNt4,57393,Astrocyte
ASNt4,59272,Astrocyte
ASNtm,,Astrocyte
ASPGLUm,10165,Astrocyte
ASPGLUm,8604,Astrocyte
ASPGLUm,10165,Astrocyte
ASPGLUm,8604,Astrocyte
ASPGLUm,10165,Astrocyte
ASPGLUm,8604,Astrocyte
ASPTA,2805,Astrocyte
ASPTA,2806,Astrocyte
ASPTA,2806,Astrocyte
ASPTA,2805,Astrocyte
ASPTAm,2806,Astrocyte
ASPTAm,2806,Astrocyte
ASPTAm,2805,Astrocyte
ASPTAm,2806,Astrocyte
ASPTAm,2806,Astrocyte
ATPtm,292,Astrocyte
ATPtm,291,Astrocyte
ATPtm,293,Astrocyte
ATPtm,292,Astrocyte
ATPtm,291,Astrocyte
ATPtm,293,Astrocyte
ATPtm,291,Astrocyte
ATPtm,293,Astrocyte
ATPtm,292,Astrocyte
BACCLm,3141,Astrocyte
BACCLm,3141,Astrocyte
BACCLm,3141,Astrocyte
BACCLm,3141,Astrocyte
BACCLm,3141,Astrocyte
BACCLm,3141,Astrocyte
BALAVECSEC,140679,Astrocyte
BALAVECSEC,140679,Astrocyte
BALAtmr,,Astrocyte
BAMPPALDOXm,8854,Astrocyte
BAMPPALDOXm,8854,Astrocyte
BAMPPALDOXm,501,Astrocyte
BAMPPALDOXm,224,Astrocyte
BAMPPALDOXm,223,Astrocyte
BAMPPALDOXm,8854,Astrocyte
BAMPPALDOXm,216,Astrocyte
BAMPPALDOXm,8659,Astrocyte
BAMPPALDOXm,219,Astrocyte
BAMPPALDOXm,217,Astrocyte
BAMPPALDOXm,8659,Astrocyte
BAMPPALDOXm,8659,Astrocyte
BAMPPALDOXm,219,Astrocyte
BAMPPALDOXm,217,Astrocyte
BDHm,622,Astrocyte
BDHm,622,Astrocyte
BDHm,622,Astrocyte
BDHm,622,Astrocyte
BDHm,622,Astrocyte
BDHm,622,Astrocyte
BDHm,622,Astrocyte
BETALDHxm,501,Astrocyte
BHBt,,Astrocyte
BHBtm,,Astrocyte
BHBtm,,Astrocyte
BTNDm,686,Astrocyte
BTNDm,686,Astrocyte
BTNPLm,3141,Astrocyte
BTNPLm,3141,Astrocyte
BTNPLm,3141,Astrocyte
BTNPLm,3141,Astrocyte
BTNPLm,3141,Astrocyte
BTNPLm,3141,Astrocyte
BTNt2,6566,Astrocyte
BTNt2,6566,Astrocyte
BTNt2m,6566,Astrocyte
BTNt2m,6566,Astrocyte
BTNt2m,6566,Astrocyte
BTNt2m,6566,Astrocyte
BTNt2m,6566,Astrocyte
BTNt2m,6566,Astrocyte
BTNt4i,80704,Astrocyte
BTNt4i,80704,Astrocyte
C160CPT2,1374,Astrocyte
C160CPT2,1376,Astrocyte
C160CPT2,1376,Astrocyte
C160CRNt,788,Astrocyte
C160CRNt,788,Astrocyte
C204CPT2,1376,Astrocyte
C204CPT2,1376,Astrocyte
C226CPT2,1376,Astrocyte
C226CPT2,1376,Astrocyte
C2M26DCOAHLm,3030,Astrocyte
C2M26DCOAHLm,3032,Astrocyte
C2M26DCOAHLm,549,Astrocyte
CATm,847,Astrocyte
CATm,847,Astrocyte
CBLATm,166785,Astrocyte
CBLATm,166785,Astrocyte
CDPDAGtm,,Astrocyte
CDSm,8760,Astrocyte
CDSm,1040,Astrocyte
CDSm,8760,Astrocyte
CDSm,1040,Astrocyte
CDSm,8760,Astrocyte
CDSm,8760,Astrocyte
CDSm,1040,Astrocyte
CDSm,8760,Astrocyte
CDSm,1040,Astrocyte
CDSm,8760,Astrocyte
CHSTEROLt3,,Astrocyte
CHSTEROLt3,10948,Astrocyte
CHSTEROLt3,19,Astrocyte
CHSTEROLt3,64241,Astrocyte
CHSTEROLt3,64240,Astrocyte
CITRtm,83884,Astrocyte
CITRtm,10166,Astrocyte
CITRtm,83884,Astrocyte
CITtam,6576,Astrocyte
CITtam,6576,Astrocyte
CITtbm,6576,Astrocyte
CITtbm,6576,Astrocyte
CITtbm,6576.1,Astrocyte
CK,1160,Astrocyte
CK,548596,Astrocyte
CK,1159,Astrocyte
CK,1152,Astrocyte
CK,1158,Astrocyte
CK,1633,Astrocyte
CK,57419,Astrocyte
CK,25769,Astrocyte
CK,123041,Astrocyte
CK,123041,Astrocyte
CK,123041,Astrocyte
CK,9187,Astrocyte
CK,5105,Astrocyte
CK,5106,Astrocyte
CK,1160,Astrocyte
CK,1159,Astrocyte
CK,1152,Astrocyte
CK,1158,Astrocyte
CK,5105,Astrocyte
CO2t,,Astrocyte
CO2tm,,Astrocyte
CO2tm,,Astrocyte
COQ3m,51805,Astrocyte
COQ3m,51805,Astrocyte
COQ3m,51805,Astrocyte
COQ5m,84274,Astrocyte
COQ6m,51004,Astrocyte
COQ6m,51004,Astrocyte
COQ6m,51004,Astrocyte
COQ7m,10229,Astrocyte
COQ7m,10229,Astrocyte
COQ7m,10229,Astrocyte
COQ7m,10229,Astrocyte
COUCOAFm,,Astrocyte
CPPPGO,1371,Astrocyte
CPPPGO,1371,Astrocyte
CRNt,788,Astrocyte
CRNt,6510,Astrocyte
CRNt,6584,Astrocyte
CRNt,6583,Astrocyte
CRNt,788,Astrocyte
CRNt,6584,Astrocyte
CRNtim,788,Astrocyte
CRNtim,6510,Astrocyte
CRNtim,6584,Astrocyte
CRNtim,6583,Astrocyte
CRNtim,788,Astrocyte
CRNtim,788,Astrocyte
CRNtim,788,Astrocyte
CSNAT2m,1384,Astrocyte
CSNAT2m,1384,Astrocyte
CSNATm,1384,Astrocyte
CSNATm,1384,Astrocyte
CSm,84532,Astrocyte
CSm,1431,Astrocyte
CSm,1431,Astrocyte
CSm,160728,Astrocyte
CSm,1576,Astrocyte
CSm,1558,Astrocyte
CSm,1565,Astrocyte
CSm,1577,Astrocyte
CSm,5446,Astrocyte
CSm,84532,Astrocyte
CSm,1431,Astrocyte
CSm,1431,Astrocyte
CSm,1431,Astrocyte
CSm,1431,Astrocyte
CYANSTm,7263,Astrocyte
CYANSTm,7263,Astrocyte
CYANSTm,4357,Astrocyte
CYANSTm,7263,Astrocyte
CYANt,,Astrocyte
CYANtm,,Astrocyte
CYANtm,,Astrocyte
CYSGLUexR,6520,Astrocyte
CYSGLUexR,56301,Astrocyte
CYSGLUexR,8140,Astrocyte
CYSGLUexR,6520,Astrocyte
CYSGLUexR,56301,Astrocyte
CYSGLUexR,56301,Astrocyte
CYSGLUexR,6520,Astrocyte
CYSGLUexR,8140,Astrocyte
CYSGLYex,6520,Astrocyte
CYSGLYex,56301,Astrocyte
CYSGLYex,23428,Astrocyte
CYSGLYexR,6520,Astrocyte
CYSGLYexR,56301,Astrocyte
CYSGLYexR,23428,Astrocyte
CYSGLYexR,23428,Astrocyte
CYSGLYexR,6520,Astrocyte
CYSGLYexR,56301,Astrocyte
CYSO,1036,Astrocyte
CYSO,1036,Astrocyte
CYSO,1036,Astrocyte
CYSO,1036,Astrocyte
CYSTAm,2805,Astrocyte
CYSTAm,11136,Astrocyte
CYSTAm,6519,Astrocyte
CYSTAm,2806,Astrocyte
CYStec,124935,Astrocyte
CYStec,124935,Astrocyte
CYTK1m,129607,Astrocyte
CYTK1m,51727,Astrocyte
CYTK1m,51727,Astrocyte
CYTK1m,129607,Astrocyte
CYTK1m,51727,Astrocyte
D-LACt2,6566,Astrocyte
D-LACt2,9194,Astrocyte
D-LACt2,9123,Astrocyte
D-LACtm,6566,Astrocyte
D-LACtm,6566,Astrocyte
DDPGAm,,Astrocyte
DECDPtm,,Astrocyte
DGNSKm,1716,Astrocyte
DGNSKm,1716,Astrocyte
DGNSKm,1716,Astrocyte
DGNSKm,1716,Astrocyte
DGNSKm,1716,Astrocyte
DGNSKm,1716,Astrocyte
DGNSKm,1716,Astrocyte
DGNSKm,1716,Astrocyte
DGNSKm,1716,Astrocyte
DGNSKm,1716,Astrocyte
DGNSKm,1716,Astrocyte
DGNSKm,1716,Astrocyte
DGSNt,3177,Astrocyte
DGSNtm,3177,Astrocyte
DGSNtm,,Astrocyte
DHDPBMTm,51805,Astrocyte
DHDPBMTm,51805,Astrocyte
DHDPBMTm,51805,Astrocyte
DHFtm,,Astrocyte
DMGDHm,29958,Astrocyte
DMGDHm,29958,Astrocyte
DMGDHm,29958.1,Astrocyte
DMGtm,,Astrocyte
DPHMBDCm,,Astrocyte
DURIK1m,7083,Astrocyte
DURIK1m,7084,Astrocyte
DURIK1m,7084,Astrocyte
DURIK1m,7084,Astrocyte
DURIK1m,7083,Astrocyte
DURIK1m,7084,Astrocyte
DURIK1m,7084,Astrocyte
DURIK1m,7084,Astrocyte
DURIK1m,7084,Astrocyte
DURIK1m,7083,Astrocyte
DURIK1m,7084,Astrocyte
DUTPDPm,3704,Astrocyte
DUTPDPm,1854,Astrocyte
DUTPDPm,1854,Astrocyte
DUTPDPm,1854,Astrocyte
DUTPDPm,3704,Astrocyte
DUTPDPm,1854,Astrocyte
DUTPDPm,3704,Astrocyte
DUTPDPm,1854,Astrocyte
DUTPDPm,1854,Astrocyte
DUTPDPm,1854,Astrocyte
DUTPDPm,3704,Astrocyte
DUTPDPm,1854,Astrocyte
ECOAH12m,3032,Astrocyte
ECOAH12m,3030,Astrocyte
ECOAH12m,1892,Astrocyte
ECOAH12m,3030,Astrocyte
ECOAH12m,3032,Astrocyte
ECOAH12m,1892,Astrocyte
ECOAH1m,3032,Astrocyte
ECOAH1m,3030,Astrocyte
ECOAH1m,1892,Astrocyte
ECOAH1m,549,Astrocyte
ECOAH1m,3030,Astrocyte
ECOAH1m,3032,Astrocyte
ECOAH1m,549,Astrocyte
ECOAH1m,1892,Astrocyte
ECOAH9m,3032,Astrocyte
ECOAH9m,3030,Astrocyte
ECOAH9m,1892,Astrocyte
ECOAH9m,3030,Astrocyte
ECOAH9m,3032,Astrocyte
ECOAH9m,1892,Astrocyte
EHGLAT2m,2806,Astrocyte
EHGLAT2m,2806,Astrocyte
EHGLATm,2806,Astrocyte
EHGLATm,2806,Astrocyte
ETF,2109,Astrocyte
ETF,2109,Astrocyte
ETF,2108,Astrocyte
ETF,2110,Astrocyte
ETF,2168,Astrocyte
ETF,2109,Astrocyte
ETF,2108,Astrocyte
ETF,2110,Astrocyte
ETF,2109,Astrocyte
ETF,2108,Astrocyte
ETF,2109,Astrocyte
ETF,2110,Astrocyte
ETFQO,2109,Astrocyte
ETFQO,2109,Astrocyte
ETFQO,2108,Astrocyte
ETFQO,2110,Astrocyte
ETFQO,2168,Astrocyte
ETFQO,2110,Astrocyte
ETFQO,2110,Astrocyte
ETFQO,2110,Astrocyte
ETOHMO,1571,Astrocyte
ETOHMO,1571,Astrocyte
ETOHMO,1571,Astrocyte
ETOHt,,Astrocyte
FALDtm,,Astrocyte
FCLTm,2235,Astrocyte
FCLTm,2235,Astrocyte
FCLTm,2235,Astrocyte
FCLTm,2235,Astrocyte
FCLTm,2235,Astrocyte
FE2t,4891,Astrocyte
FE2tm,,Astrocyte
FE2tm,,Astrocyte
FORt2m,,Astrocyte
FPGS2m,2356,Astrocyte
FPGS2m,2356,Astrocyte
FPGS2m,2356,Astrocyte
FPGS2m,2356,Astrocyte
FPGS2m,2356,Astrocyte
FPGS2m,2356,Astrocyte
FPGS2m,2356,Astrocyte
FPGS2m,2356,Astrocyte
FPGS2m,2356,Astrocyte
FPGS2m,2356,Astrocyte
FPGS2m,2356,Astrocyte
FPGS2m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS3m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS4m,2356,Astrocyte
FPGS5m,2356,Astrocyte
FPGS5m,2356,Astrocyte
FPGS5m,2356,Astrocyte
FPGS5m,2356,Astrocyte
FPGS5m,2356,Astrocyte
FPGS5m,2356,Astrocyte
FPGS5m,2356,Astrocyte
FPGS5m,2356,Astrocyte
FPGS5m,2356,Astrocyte
FPGS5m,2356,Astrocyte
FPGS5m,2356,Astrocyte
