,ID,cell,AbsoluteC,mean_shift_clusters
277,LEUt5mNeuron,Neuron,0.0007225954252565882,0
278,LEUtecNeuron,Neuron,0.0004195167582458413,0
279,LSOProdNeuron,Neuron,0.0220980940197112,0
280,LYStiDFNeuron,Neuron,0.0019757220728015,0
281,LYStmNeuron,Neuron,0.61506710167967,2
282,MALSO3tmNeuron,Neuron,0.000926329345296614,0
283,MALSO4tmNeuron,Neuron,0.0007132165608142017,0
284,MALTSULtmNeuron,Neuron,0.0007282932483435822,0
285,MALtmNeuron,Neuron,0.0357372286003653,0
286,MCCCrmNeuron,Neuron,0.531751099769149,1
287,MDHNeuron,Neuron,0.0608733356689535,3
288,MDHmNeuron,Neuron,0.4914749730450499,1
289,ME2mNeuron,Neuron,0.0576462106398469,3
290,MECOALmNeuron,Neuron,0.065074241097483,3
291,MECOAS1mNeuron,Neuron,0.0403054944831625,0
292,MGCHrmNeuron,Neuron,0.1497505763941608,4
293,MMCDmNeuron,Neuron,0.4985664771756409,1
294,MMEmNeuron,Neuron,0.0017975426272271,0
295,MMMmNeuron,Neuron,0.0004943253008053067,0
296,MMSAD1mNeuron,Neuron,0.1146112522828273,4
297,MMSAD3mNeuron,Neuron,0.1074402803023808,3
298,MTDNAdpolymNeuron,Neuron,0.5677606404909207,2
299,MTDNAploymNeuron,Neuron,0.0042105075497269,0
300,MTHFCmNeuron,Neuron,0.5643632201878466,2
301,MTHFDmNeuron,Neuron,0.017135231588943,0
302,NABTNOmNeuron,Neuron,0.5640901481784633,2
303,NACASPtNeuron,Neuron,0.0485533838017929,3
304,NACASPtmNeuron,Neuron,0.0597755989261405,3
305,NDPK10mNeuron,Neuron,0.0286440819437638,0
306,NDPK1Neuron,Neuron,0.0018678148662222,0
307,NDPK1mNeuron,Neuron,0.0313587201612042,0
308,NDPK2mNeuron,Neuron,0.0286440819437618,0
309,NDPK3mNeuron,Neuron,0.0319751822470122,0
310,NDPK4mNeuron,Neuron,0.0288886046071888,0
311,NDPK5mNeuron,Neuron,0.0288886046071896,0
312,NDPK6mNeuron,Neuron,0.0323044454007255,0
313,NDPK7mNeuron,Neuron,0.0288886046071988,0
314,NDPK8mNeuron,Neuron,0.0289490963235743,0
315,NDPK9mNeuron,Neuron,0.028644081943761,0
316,NH3tmNeuron,Neuron,0.6271073307227965,2
317,NH4t3rNeuron,Neuron,0.1541265019139665,4
318,NMNATmNeuron,Neuron,0.5323391403153757,1
319,NNATmNeuron,Neuron,0.503671321574746,1
320,NTD1mNeuron,Neuron,0.2212710717811471,5
321,NTD2mNeuron,Neuron,0.2116579705145641,5
322,NTD5mNeuron,Neuron,0.2028301581382579,5
323,NaEXNeuron,Neuron,0.0010556609401187,0
324,NaKtNeuron,Neuron,0.1121117061788882,4
325,O2StNeuron,Neuron,0.0007251630097171057,0
326,O2StmNeuron,Neuron,0.0143353364255585,0
327,O2tNeuron,Neuron,0.0012680195987092,0
328,O2tmNeuron,Neuron,0.0203825952224471,0
329,OCOAT1mNeuron,Neuron,0.0028380311031827,0
330,OIVD1mNeuron,Neuron,0.1072177352127497,3
331,OIVD2mNeuron,Neuron,0.10719230883904,3
