,ID,cell,AbsoluteC,mean_shift_clusters
323,NaEXNeuron,Neuron,0.0019370150901485,0
324,NaKtNeuron,Neuron,0.0947777006074282,2
325,O2StNeuron,Neuron,0.0002014820020133688,0
326,O2StmNeuron,Neuron,0.0271593674802094,0
327,O2tNeuron,Neuron,0.0015311610215152,0
328,O2tmNeuron,Neuron,0.0167595228076941,0
329,OCOAT1mNeuron,Neuron,0.0018259714050884,0
330,OIVD1mNeuron,Neuron,0.094423373527772,2
331,OIVD2mNeuron,Neuron,0.0972127878264383,2
332,OIVD3mNeuron,Neuron,0.0972130853295774,2
333,ORNTArmNeuron,Neuron,0.013602926800126,0
334,ORNt3mNeuron,Neuron,0.5542082852072582,1
335,ORNt4mNeuron,Neuron,0.5546348138405649,1
336,ORNtiDFNeuron,Neuron,0.0090116983263306,0
337,P45011A1mNeuron,Neuron,0.5440434362681905,1
338,P5CDmNeuron,Neuron,0.5457871901068939,1
339,PCFLOPmNeuron,Neuron,0.0737433009208947,2
340,PCREATtmdiffirNeuron,Neuron,0.0059594491970475,0
341,PDHmNeuron,Neuron,0.0944455464944216,2
342,PEFLIPNeuron,Neuron,0.0752327333792282,2
343,PEFLIPmNeuron,Neuron,0.0750661593747668,2
344,PEPCKNeuron,Neuron,0.00044415754785524087,0
345,PETOHMmhsNeuron,Neuron,0.4399378891604845,1
346,PGLNeuron,Neuron,0.0504553773909824,0
347,PHCDmNeuron,Neuron,0.5273189520308273,1
348,PHCHGSmNeuron,Neuron,0.5162826797195365,1
349,PHEMEtmNeuron,Neuron,0.0568460939274581,0
350,PHETA1mNeuron,Neuron,0.0064327101479227,0
351,PIt2mNeuron,Neuron,0.5966170731465054,1
352,PIt7Neuron,Neuron,0.0048915596222453,0
353,PNTKmNeuron,Neuron,0.4666477867441055,1
354,PPA2mNeuron,Neuron,0.5307286502524297,1
355,PPAtNeuron,Neuron,0.0290539985564468,0
356,PPAtmNeuron,Neuron,0.0613037538746107,0
